pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
50,22,20000,1,20000,0.71280276816609,0.824,0.7982598212554064,0.0005623563997349808,0,177398,157398,177400,157400
50,23,4696,1,4696,0.3217993079584775,0.5688073394495413,2.4202611001547196,0.00390465629024731,0,8258,3562,147850,127849
50,23,6168,1,6168,0.3633217993079585,0.6194690265486725,2.1158042253874427,0.0028443632920461697,0,12613,6445,147850,127849
50,23,6611,1,6611,0.3737024221453287,0.627906976744186,2.092310730916136,0.0028031188363097075,0,14084,7473,147850,127849
50,23,10000,1,10000,0.4671280276816609,0.6716417910447762,1.5948171590701736,0.0025178946533909925,0,29955,19955,147850,127849
50,23,15000,1,15000,0.596885813148789,0.7787810383747178,1.1627419261582899,0.001411819767758815,0,74865,59865,147850,127849
50,23,20000,1,20000,0.7197231833910035,0.8370221327967807,0.7663210315618856,0.0006229454334210354,0,147817,127817,147850,127849
50,24,4696,1,4696,0.28027681660899656,0.5242718446601942,2.1650798955004102,0.008554586626843916,0,8000,3304,134500,114497
50,24,6168,1,6168,0.3408304498269896,0.5743440233236151,1.877035337135647,0.006008497046050038,0,12215,6047,134500,114497
50,24,6611,1,6611,0.3615916955017301,0.5837988826815642,1.779150922450409,0.005342085665815543,0,13859,7248,134500,114497
50,24,10000,1,10000,0.4757785467128028,0.6658595641646489,1.4041127170945182,0.0021443117829063876,0,27673,17673,134500,114497
50,24,15000,1,15000,0.6038062283737025,0.7378435517970402,1.0939503616114568,0.0014236476322450863,0,59998,44998,134500,114497
50,24,20000,1,20000,0.7231833910034602,0.8461538461538461,0.7927168644068466,0.0009267343408920816,0,134453,114453,134500,114497
50,25,4696,1,4696,0.2906574394463668,0.5490196078431373,2.318052813456907,0.005863340701331378,0,7897,3201,150900,130900
50,25,6168,1,6168,0.3304498269896194,0.5617647058823529,2.0807182984675587,0.004289358999722955,0,12770,6602,150900,130900
50,25,6611,1,6611,0.34429065743944637,0.5768115942028985,2.033328807945308,0.00389656882826701,0,14233,7622,150900,130900
50,25,10000,1,10000,0.44809688581314877,0.6363636363636364,1.5364670316568676,0.002114111668793005,0,29016,19016,150900,130900
50,25,15000,1,15000,0.5951557093425606,0.7494553376906318,1.1002345059380925,0.0012296566503007236,0,69384,54384,150900,130900
50,25,20000,1,20000,0.7335640138408305,0.8429423459244533,0.6790475076908379,0.0005511323614716539,0,150891,130891,150900,130900
50,26,4696,1,4696,0.28027681660899656,0.50625,2.199800614173136,0.004990954713361747,0,8209,3513,155100,135100
50,26,6168,1,6168,0.32525951557093424,0.5513196480938416,2.006976196958281,0.00456146900021242,0,12924,6756,155100,135100
50,26,6611,1,6611,0.34429065743944637,0.5637393767705382,2.0063652546979194,0.004368749714036584,0,14464,7853,155100,135100
50,26,10000,1,10000,0.4429065743944637,0.64,1.5986898084152072,0.0026927762907888,0,32217,22217,155100,135100
50,26,15000,1,15000,0.5657439446366782,0.6987179487179487,1.1195648800083253,0.0012719716583236996,0,70855,55855,155100,135100
