pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
50,14,6611,1,6611,0.3373702422145329,0.5524079320113314,1.9861525601404497,0.004131857990190484,0,15336,8725,154650,134650
50,14,10000,1,10000,0.42214532871972316,0.6115288220551378,1.6695991524711729,0.0033850528305175618,0,31800,21800,154650,134650
50,14,15000,1,15000,0.5709342560553633,0.7236842105263158,1.2410907880021567,0.0013454965005306665,0,77986,62986,154650,134650
50,14,20000,1,20000,0.7110726643598616,0.8544698544698545,0.819149813174652,0.00042786508379219273,0,154623,134623,154650,134650
50,15,4696,1,4696,0.3096885813148789,0.518840579710145,2.129771493801935,0.004683253821499397,0,7777,3081,173150,153149
50,15,6168,1,6168,0.3477508650519031,0.5552486187845304,1.929063310921922,0.004369443071779295,0,11977,5809,173150,153149
50,15,6611,1,6611,0.356401384083045,0.555256064690027,1.877584481687011,0.004347480631871158,0,13406,6795,173150,153149
50,15,10000,1,10000,0.4342560553633218,0.6004784688995215,1.5397429742911943,0.0024281004435968215,0,28301,18301,173150,153149
50,15,15000,1,15000,0.5588235294117647,0.68,1.1238742846759036,0.0008362804601568454,0,70928,55928,173150,153149
50,15,20000,1,20000,0.6851211072664359,0.7734375,0.7967899130879808,0.0006057018886779191,0,173127,153127,173150,153149
50,16,4696,1,4696,0.2664359861591695,0.47530864197530864,2.1779752078605306,0.005052702831751871,0,8002,3306,151600,131597
50,16,6168,1,6168,0.31833910034602075,0.5333333333333333,2.051347020093637,0.00483513188435533,0,12876,6708,151600,131597
50,16,6611,1,6611,0.3391003460207612,0.5681159420289855,1.9837135863296502,0.004159776740862293,0,14446,7835,151600,131597
50,16,10000,1,10000,0.4186851211072664,0.6142131979695431,1.5756099731173832,0.0033169543656384973,0,29992,19992,151600,131597
50,16,15000,1,15000,0.5986159169550173,0.7604395604395604,1.0834040303963735,0.000819347314944598,0,65127,50127,151600,131597
50,16,20000,1,20000,0.71280276816609,0.8356997971602435,0.7376882419900828,0.0004947657240140461,0,151554,131554,151600,131597
50,17,4696,1,4696,0.3235294117647059,0.5753846153846154,2.0995535517716513,0.005111170747693811,0,7754,3058,169200,149198
50,17,6168,1,6168,0.3460207612456747,0.5555555555555556,1.935119562767667,0.0037426515780753394,0,12426,6258,169200,149198
