pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
200,6,20000,1,20000,0.8391003460207612,0.9185606060606061,0.4268860778886857,0.0001941013444329758,0,62589,42589,62598,42597
200,7,4696,1,4696,0.3356401384083045,0.5791044776119403,2.043221626226392,0.005812587595829361,0,5714,1018,64400,44396
200,7,6168,1,6168,0.42214532871972316,0.648936170212766,1.6619476483376714,0.0035489798975662907,0,8278,2110,64400,44396
200,7,6611,1,6611,0.444636678200692,0.6522842639593909,1.5372895790832242,0.0034996968034318086,0,9081,2470,64400,44396
200,7,10000,1,10000,0.6038062283737025,0.7721238938053098,1.012376353729948,0.0012177969073797817,0,16906,6906,64400,44396
200,7,15000,1,15000,0.754325259515571,0.8466019417475729,0.5824125733538357,0.0006520839814177187,0,34553,19553,64400,44396
200,7,20000,1,20000,0.856401384083045,0.8918918918918919,0.3057091166751139,0.00011567058294226631,0,64375,44375,64400,44396
200,8,4696,1,4696,0.33391003460207613,0.6012461059190031,2.0853029757137596,0.003144753433980967,0,5823,1127,63199,43193
200,8,6168,1,6168,0.4100346020761246,0.6546961325966851,1.6397815558194175,0.0028232811087009015,0,8340,2172,63199,43193
200,8,6611,1,6611,0.43252595155709345,0.6596306068601583,1.5473574534557857,0.002200010878535568,0,9203,2592,63199,43193
200,8,10000,1,10000,0.5761245674740484,0.7466367713004485,1.1036845298273932,0.0020056072998775295,0,17024,7024,63199,43193
200,8,15000,1,15000,0.7560553633217993,0.875751503006012,0.6158332992256397,0.0007345660121143823,0,34219,19219,63199,43193
200,8,20000,1,20000,0.8719723183391004,0.935064935064935,0.3033356509756326,0.0005148556613363375,0,63114,43114,63199,43193
200,9,4696,1,4696,0.33391003460207613,0.543661971830986,2.02102484136629,0.004150162195676423,0,5870,1174,68998,48997
200,9,6168,1,6168,0.42560553633217996,0.6648648648648648,1.7239776379515748,0.0037976599117280755,0,8392,2224,68998,48997
200,9,6611,1,6611,0.44982698961937717,0.680628272251309,1.6224333362133865,0.0037125761182209395,0,9172,2561,68998,48997
200,9,10000,1,10000,0.596885813148789,0.7894736842105263,1.1098098519787003,0.0017700180036372697,0,16933,6933,68998,48997
200,9,15000,1,15000,0.7318339100346021,0.8476953907815631,0.6622808432376422,0.00033904815936033097,0,34973,19973,68998,48997
200,9,20000,1,20000,0.8304498269896193,0.9073724007561437,0.4330477492165154,0.00019170602749305892,0,68977,48977,68998,48997
200,10,4696,1,4696,0.36678200692041524,0.6424242424242425,2.170332282853956,0.004119194243083588,0,5810,1114,62799,42797
200,10,6168,1,6168,0.47231833910034604,0.7459016393442623,1.7305386447078621,0.0032121034131993246,0,8371,2203,62799,42797
200,10,6611,1,6611,0.4982698961937716,0.7619047619047619,1.649323136893062,0.003183246208917759,0,9205,2594,62799,42797
200,10,10000,1,10000,0.6505190311418685,0.8723897911832946,0.9935760170915084,0.0011252381426371067,0,17199,7199,62799,42797
200,10,15000,1,15000,0.7923875432525952,0.9385245901639344,0.5008452129552229,0.0007635236462478299,0,34568,19568,62799,42797
200,10,20000,1,20000,0.8961937716262975,0.975517890772128,0.24676167734785073,0.00040233875184202453,0,62787,42787,62799,42797
200,11,4696,1,4696,0.35986159169550175,0.65,2.138077885596608,0.008733496136511608,1,5844,1148,65400,45395
200,11,6168,1,6168,0.444636678200692,0.7021857923497268,1.6974582331670025,0.0041665775297575775,0,8466,2298,65400,45395
200,11,6611,1,6611,0.4602076124567474,0.7093333333333334,1.6116489370266267,0.004122179058392402,0,9278,2667,65400,45395
200,11,10000,1,10000,0.6193771626297578,0.8044943820224719,0.983526528978181,0.003091280584271362,0,17184,7184,65400,45395
200,11,15000,1,15000,0.7664359861591695,0.9059304703476483,0.5587084318155082,0.0008089776761628359,0,34807,19807,65400,45395
200,11,20000,1,20000,0.8598615916955017,0.9289719626168225,0.3252711793515771,0.000408272084492546,0,65343,45343,65400,45395
200,12,4696,1,4696,0.3477508650519031,0.6054216867469879,2.081431432193156,0.0061165953029336155,0,5971,1275,64799,44795
200,12,6168,1,6168,0.41522491349480967,0.6611570247933884,1.7582770144388749,0.0028187442155205825,0,8594,2426,64799,44795
200,12,6611,1,6611,0.43944636678200694,0.6666666666666666,1.583038887690799,0.002333313966050348,0,9449,2838,64799,44795
200,12,10000,1,10000,0.5865051903114187,0.7793103448275862,1.0967937977501512,0.0012956389540045477,0,17373,7373,64799,44795
200,12,15000,1,15000,0.7439446366782007,0.86,0.6302456624429502,0.000612404243749163,0,34852,19852,64799,44795
200,12,20000,1,20000,0.856401384083045,0.9132841328413284,0.3736596174263027,6.408924358160526e-05,0,64767,44767,64799,44795
200,13,4696,1,4696,0.38581314878892736,0.6389684813753582,1.893270060717306,0.002141766005286543,0,6012,1316,68200,48184
200,13,6168,1,6168,0.44809688581314877,0.6727272727272727,1.5231179616533599,0.0016195366975542008,0,8667,2499,68200,48184
200,13,6611,1,6611,0.4757785467128028,0.6823821339950372,1.4039522559438755,0.0012035708144435312,0,9580,2969,68200,48184
200,13,10000,1,10000,0.6089965397923875,0.7521367521367521,0.9870132502580029,0.0007266989132571411,0,18116,8116,68200,48184
200,13,15000,1,15000,0.740484429065744,0.856,0.6543730122267707,0.0002689228392384869,0,37967,22967,68200,48184
200,13,20000,1,20000,0.8615916955017301,0.9239332096474954,0.32533158365243336,7.578796989726658e-05,0,68085,48085,68200,48184
200,14,4696,1,4696,0.38408304498269896,0.658753709198813,1.886396048189641,0.005237542246085067,0,5715,1019,63600,43594
200,14,6168,1,6168,0.4671280276816609,0.7238605898123325,1.5548604463513889,0.002789713658955853,0,8141,1973,63600,43594
200,14,6611,1,6611,0.4844290657439446,0.7197943444730077,1.4401754507089408,0.002765484879554028,0,8916,2305,63600,43594
200,14,10000,1,10000,0.6384083044982699,0.8236607142857143,0.9853748759535038,0.0010126927600973314,0,16683,6683,63600,43594
200,14,15000,1,15000,0.7854671280276817,0.88671875,0.5507682367597352,0.0005388315558349653,0,33241,18241,63600,43594
200,14,20000,1,20000,0.870242214532872,0.9229357798165138,0.31573375360589273,8.194268108814359e-05,0,63548,43548,63600,43594
200,15,4696,1,4696,0.35294117647058826,0.5947521865889213,1.9154040784567559,0.0025736709543517852,0,5712,1016,64800,44788
200,15,6168,1,6168,0.43252595155709345,0.6684491978609626,1.5906131361634521,0.0022932863216497336,0,8153,1985,64800,44788
200,15,6611,1,6611,0.4515570934256055,0.6796875,1.53255830699047,0.0022715345832901453,0,8966,2355,64800,44788
200,15,10000,1,10000,0.596885813148789,0.7949308755760369,1.0554995813323904,0.0013560259501935177,0,16905,6905,64800,44788
200,15,15000,1,15000,0.7387543252595156,0.8732106339468303,0.6670574270695286,0.0009084939987440533,0,34409,19409,64800,44788
200,15,20000,1,20000,0.8477508650519031,0.9333333333333333,0.3720274269069387,0.000439274593780051,0,64688,44688,64800,44788
200,16,4696,1,4696,0.36505190311418684,0.6242603550295858,1.9426257520962553,0.005129148487684036,0,5738,1042,63199,43191
200,16,6168,1,6168,0.4411764705882353,0.6746031746031746,1.5832898894888452,0.004039983741201439,0,8332,2164,63199,43191
200,16,6611,1,6611,0.45674740484429066,0.6804123711340206,1.524840320677796,0.0037079107310345333,0,9211,2600,63199,43191
200,16,10000,1,10000,0.6055363321799307,0.7692307692307693,1.059498305407771,0.001518335103352941,0,17008,7008,63199,43191
200,16,15000,1,15000,0.740484429065744,0.8458498023715415,0.6036063240369948,0.0005175358356606345,0,34002,19002,63199,43191
200,16,20000,1,20000,0.842560553633218,0.9258555133079848,0.36907960622127106,0.00015430007819452956,0,63147,43147,63199,43191
200,17,4696,1,4696,0.35121107266435986,0.5918367346938775,1.9701052724731922,0.005220185560495864,0,5803,1107,64199,44191
